time (s)	coil I (A)	last det (V)	int current (uC)
71996.928443	0.389393	246.386719	-241.992187
71996.930444	0.388399	4.272393	1.291495
71997.968420	0.387425	258.691406	131.542969
71997.970421	0.390074	4.290818	1.222486
71999.010447	0.389016	257.519531	-231.250000
71999.012450	0.387872	257.519531	-231.250000
71999.014451	0.387068	4.257743	1.285074
72000.058465	0.390961	259.082031	131.640625
72000.060467	0.389577	4.285350	1.349018
72001.088469	0.308934	254.687500	-233.007812
72001.090472	0.389340	254.687500	-233.007812
72001.092470	0.387974	4.267714	1.356577
72002.138540	0.390167	260.839844	131.054687
72002.140542	0.389234	4.281574	1.294307
72003.170520	0.388140	265.625000	-221.875000
72003.172520	0.388366	4.272030	1.352934
72004.219009	0.387688	260.742187	125.292969
72004.221011	0.389000	4.278996	1.265360
72005.253047	0.389782	272.070312	-215.917969
72005.255049	0.388735	4.276080	1.320000
72006.302030	0.388344	261.914062	128.222656
72006.304032	0.387343	4.260775	1.263924
72007.340560	0.390318	257.421875	-230.078125
72007.342563	0.388988	4.278862	1.348516
72008.381102	0.389923	264.550781	126.562500
72008.383105	0.388508	4.273590	1.342456
72009.413676	0.389650	252.148437	-236.132812
72009.415678	0.388254	4.270789	1.409565
72010.463663	0.388716	266.503906	125.585937
72010.465664	0.387794	4.265738	1.322163
72011.504260	0.387932	258.105469	-231.738281
72011.506262	0.386959	4.256547	1.362455
72012.540795	0.298191	270.898437	120.019531
72012.542798	0.389280	270.898437	120.019531
72012.544797	0.387888	4.266766	1.347434
72013.582847	0.389814	249.121094	-241.015625
72013.584848	0.388588	4.274467	1.359461
72014.622884	0.388660	273.242187	115.332031
72014.626886	0.388364	4.272003	1.367354
72015.662908	0.379444	243.652344	-245.898437
72015.666908	0.387348	243.652344	-245.898437
72015.668911	0.386528	4.251806	1.345740
72016.710986	0.349729	275.000000	113.867187
72016.712988	0.389758	275.000000	113.867187
72016.714989	0.388532	4.273855	1.367554
72017.743557	0.374961	232.617187	-256.835937
72017.745560	0.377231	232.617187	-256.835937
72017.747562	0.387901	4.266916	1.388909
72018.791593	0.334471	274.511719	116.699219
72018.793595	0.388902	274.511719	116.699219
72018.795595	0.387553	4.263079	1.387655
72019.818570	0.388768	233.203125	-256.347656
72019.820569	0.387759	4.265347	1.459293
72020.874569	0.389379	271.289062	120.996094
72020.876570	0.388149	4.269637	1.452788
72021.904625	0.342508	231.152344	-258.105469
72021.906628	0.389538	231.152344	-258.105469
72021.908629	0.388254	4.270798	1.409729
72022.956675	0.388224	269.335937	115.722656
72022.958677	0.387294	4.260234	1.397783
72023.986639	0.389286	259.082031	-228.125000
72023.988641	0.388186	4.270044	1.448630
72025.033689	0.312508	268.457031	125.585937
72025.035691	0.389368	268.457031	125.585937
72025.037692	0.389305	4.282354	1.385440
72026.069702	0.389870	248.046875	-237.792969
72026.071703	0.388971	4.278685	1.469298
72027.115717	0.387955	270.605469	123.339844
72027.117721	0.388569	4.274263	1.404804
72028.150683	0.387951	259.277344	-226.269531
72028.152682	0.387056	4.257611	1.524830
72029.197228	0.389970	271.875000	121.386719
72029.199229	0.388578	4.274360	1.448839
72030.239283	0.389606	255.175781	-231.542969
72030.241286	0.388657	4.275229	1.425321
72031.277298	0.389324	274.023437	115.429687
72031.279299	0.389348	4.282824	1.405917
72032.319322	0.389199	236.425781	-252.929687
72032.321323	0.388140	4.269539	1.446549
72033.357312	0.362774	276.757812	113.867187
72033.359313	0.389136	276.757812	113.867187
72033.361312	0.387982	4.267802	1.462631
72034.397360	0.335053	233.789062	-256.738281
72034.399361	0.389621	233.789062	-256.738281
72034.401361	0.388332	4.271648	1.477840
72035.439412	0.389549	278.515625	114.257812
72035.441415	0.389485	4.284330	1.473512
72036.480003	0.389855	245.507812	-244.238281
72036.482004	0.388416	4.272579	1.483176
72037.518557	0.340031	279.687500	112.011719
72037.520559	0.389787	279.687500	112.011719
72037.522559	0.388472	4.273190	1.470341
72038.558580	0.297682	233.691406	-257.226562
72038.560583	0.389566	233.691406	-257.226562
72038.562582	0.388160	4.269761	1.473308
72039.600660	0.393102	281.054687	112.500000
72039.602662	0.391644	4.308082	1.507110
72040.641188	0.392122	249.804687	-238.964844
72040.645190	0.389601	4.285615	1.500829
72041.680138	0.344265	281.445312	110.839844
72041.682142	0.389457	281.445312	110.839844
72041.684140	0.388221	4.270434	1.525593
72042.720197	0.309572	233.007812	-257.324219
72042.722197	0.389618	233.007812	-257.324219
72042.724196	0.388234	4.270576	1.490599
72043.762229	0.389815	281.738281	109.082031
72043.764229	0.388561	4.274174	1.513246
72044.802265	0.389464	235.742187	-254.687500
72044.804266	0.389705	4.286750	1.508643
72045.850277	0.373304	280.371094	104.199219
72045.852277	0.390256	280.371094	104.199219
72045.854277	0.389059	4.279651	1.501976
72046.884751	0.389090	227.441406	-262.988281
72046.886750	0.388037	4.268405	1.552355
72047.930718	0.351506	281.445312	111.523437
72047.932720	0.389928	281.445312	111.523437
72047.934721	0.388681	4.275486	1.515270
72048.962783	0.339852	242.871094	-245.019531
72048.964785	0.343658	242.871094	-245.019531
72048.966785	0.387093	4.258018	1.561001
72050.012831	0.391327	280.175781	111.523437
72050.014832	0.389810	4.287911	1.478145
72051.045769	0.388973	239.257812	-246.777344
72051.047771	0.387816	239.257812	-246.777344
72051.049771	0.386946	4.256405	1.572039
72052.095809	0.390538	279.394531	108.984375
72052.097812	0.389605	4.285651	1.510656
72053.135831	0.388843	234.863281	-250.585937
72053.137832	0.387878	4.266659	1.541223
72054.174382	0.390770	278.515625	111.914062
72054.176383	0.389327	4.282602	1.512290
72055.214420	0.389548	229.492187	-255.957031
72055.216422	0.388960	4.278561	1.547329
72056.254450	0.385613	277.832031	110.937500
72056.256452	0.389249	277.832031	110.937500
72056.258452	0.388196	4.270160	1.516525
72057.294454	0.370762	224.804687	-260.449219
72057.296456	0.389052	224.804687	-260.449219
72057.298455	0.387877	4.266650	1.569019
72058.344513	0.388702	279.296875	111.328125
72058.346516	0.387342	4.260757	1.512080
72059.369056	0.389188	246.289062	-236.621094
72059.371056	0.388033	4.268361	1.600491
72060.423628	0.359894	280.761719	108.593750
72060.425628	0.389087	280.761719	108.593750
72060.427628	0.387905	4.266960	1.483894
72061.447705	0.365000	223.730469	-263.867187
72061.449708	0.367001	223.730469	-263.867187
72061.451707	0.388515	4.273660	1.601384
72062.505724	0.390580	284.960937	109.179687
72062.507728	0.389066	4.279722	1.524392
72063.528643	0.374147	245.214844	-238.964844
72063.530644	0.388971	245.214844	-238.964844
72063.532646	0.387773	4.265507	1.601916
72064.585585	0.382417	287.402344	103.613281
72064.587589	0.389980	287.402344	103.613281
72064.589588	0.388888	4.277763	1.534284
72065.618119	0.388171	204.003906	-288.281250
72065.620120	0.388679	4.275468	1.579925
72066.666111	0.370765	290.039062	102.148437
72066.668113	0.389060	290.039062	102.148437
72066.670114	0.387963	4.267590	1.576241
72067.698672	0.385449	213.671875	-276.464844
72067.700671	0.389192	213.671875	-276.464844
72067.702672	0.388122	4.269344	1.583094
72068.746697	0.359282	291.308594	101.757812
72068.748698	0.389199	291.308594	101.757812
72068.750697	0.387955	4.267501	1.572154
72069.781220	0.388787	231.445312	-255.468750
72069.783222	0.387614	4.263752	1.587122
72070.827248	0.341096	290.234375	101.367187
72070.829250	0.389054	290.234375	101.367187
72070.831250	0.387755	4.265303	1.576001
72071.861272	0.391302	245.312500	-239.550781
72071.863274	0.389841	4.288248	1.600706
72072.911305	0.388227	289.746094	105.273437
72072.913306	0.387240	4.259640	1.569304
72073.941285	0.388933	230.566406	-255.761719
72073.943284	0.388529	4.273820	1.601429
72074.991294	0.390072	286.230469	99.511719
72074.993293	0.388967	4.278632	1.562136
72076.029228	0.346229	215.332031	-274.316406
72076.031229	0.389379	215.332031	-274.316406
72076.033227	0.388097	4.269070	1.589821
72077.073251	0.388134	288.183594	104.589844
72077.075251	0.387223	4.259454	1.578892
72078.109836	0.330992	227.832031	-257.421875
72078.111838	0.389390	227.832031	-257.421875
72078.113837	0.389355	4.282904	1.600617
72079.153836	0.388121	288.183594	105.761719
72079.155840	0.387122	4.258337	1.585697
72080.190380	0.305211	225.292969	-259.570312
72080.192383	0.390293	225.292969	-259.570312
72080.194382	0.388918	4.278100	1.600974
72081.232391	0.390401	287.500000	101.074219
72081.234394	0.389183	4.281016	1.586141
72082.272361	0.387329	217.285156	-269.726562
72082.274362	0.389024	4.279261	1.600339
72083.312360	0.376190	288.964844	102.832031
72083.314361	0.388965	288.964844	102.832031
72083.316361	0.387820	4.266021	1.601081
72084.352399	0.354344	227.636719	-256.738281
72084.354401	0.388855	227.636719	-256.738281
72084.356401	0.387609	4.263699	1.601778
72085.394468	0.389539	288.964844	99.316406
72085.396467	0.388190	4.270089	1.601490
72086.432446	0.272416	215.625000	-272.949219
72086.434448	0.390437	215.625000	-272.949219
72086.436446	0.389006	4.279066	1.601948
72087.476466	0.389590	292.187500	99.511719
72087.478468	0.389507	4.284579	1.602238
72088.514539	0.385943	219.921875	-267.871094
72088.516543	0.389985	219.921875	-267.871094
72088.518542	0.388929	4.278224	1.601699
72089.554593	0.373007	294.726562	99.023437
72089.556594	0.389415	294.726562	99.023437
72089.558596	0.388295	4.271250	1.602022
72090.594655	0.350783	220.996094	-266.210937
72090.596656	0.388931	220.996094	-266.210937
72090.598657	0.387733	4.265064	1.601777
72091.644701	0.389551	297.265625	98.144531
72091.646702	0.388079	4.268866	1.600584
72092.677635	0.389123	205.078125	-285.839844
72092.679637	0.387968	4.267643	1.601774
72093.723674	0.319563	298.535156	97.851562
72093.725678	0.389449	298.535156	97.851562
72093.727677	0.388053	4.268582	1.601911
72094.755736	0.303034	199.121094	-292.285156
72094.757738	0.389316	199.121094	-292.285156
72094.759740	0.387875	4.266623	1.601955
72095.806262	0.390751	298.339844	97.363281
72095.808263	0.389231	4.281539	1.602199
72096.837207	0.368118	198.535156	-292.382812
72096.839210	0.388831	198.535156	-292.382812
72096.841208	0.387613	4.263743	1.602598
72097.885256	0.323597	296.093750	96.777344
72097.887258	0.389396	296.093750	96.777344
72097.889257	0.388045	4.268494	1.601824
72098.919257	0.389788	221.582031	-261.132812
72098.921258	0.388368	4.272048	1.602329
72099.965800	0.295276	293.652344	98.144531
72099.967802	0.389834	293.652344	98.144531
72099.969801	0.388395	4.272340	1.601993
72100.999823	0.390326	199.414062	-290.527344
72101.001826	0.388986	4.278845	1.602274
72102.047795	0.386163	293.652344	103.906250
72102.049797	0.388520	4.273722	1.602047
72103.082710	0.353080	217.871094	-263.378906
72103.084720	0.387005	4.257052	1.602239
72104.127266	0.286437	291.113281	100.878906
72104.129267	0.390107	291.113281	100.878906
72104.131267	0.388700	4.275699	1.602002
72105.163256	0.389715	209.277344	-274.023437
72105.165257	0.388826	4.277090	1.602776
72106.209266	0.385556	292.089844	103.125000
72106.211268	0.389216	292.089844	103.125000
72106.213268	0.388162	4.269779	1.602204
72107.249243	0.368445	211.523437	-270.898437
72107.251246	0.388901	211.523437	-270.898437
72107.253246	0.387748	4.265224	1.602336
72108.289245	0.339267	292.480469	102.246094
72108.291249	0.389352	292.480469	102.246094
72108.293249	0.388084	4.268928	1.602107
72109.335299	0.387006	215.527344	-265.722656
72109.339299	0.385745	4.243192	1.602152
72110.371867	0.389705	294.531250	101.855469
72110.373871	0.388332	4.271657	1.602027
72111.410392	0.338971	215.332031	-266.406250
72111.412394	0.389484	215.332031	-266.406250
72111.414395	0.388188	4.270071	1.602449
72112.450403	0.295501	295.507812	101.171875
72112.452404	0.389784	295.507812	101.171875
72112.454407	0.388392	4.272313	1.602610
72113.492447	0.391004	211.816406	-271.875000
72113.494449	0.389806	4.287867	1.602219
72114.532466	0.387667	295.898437	99.707031
72114.534468	0.388855	4.277400	1.602732
72115.572513	0.378670	213.671875	-269.433594
72115.574516	0.388758	213.671875	-269.433594
72115.576514	0.387593	4.263522	1.602259
