time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
2403.848870	117.549492	0.017999	6.530953	5
2404.885902	120.398827	0.017988	6.693115	6
2405.936355	118.212219	0.018015	6.561881	7
2406.976176	122.292488	0.017986	6.799475	8
2408.017991	123.760620	0.017930	6.902538	9
2409.066606	130.665100	0.018001	7.258610	10
2410.106108	129.930511	0.017955	7.236598	11
2411.155790	137.726273	0.017983	7.658501	12
2412.193590	135.440353	0.018034	7.510436	13
2413.235661	140.119308	0.017995	7.786769	14
2414.290645	137.852249	0.018008	7.654988	15
2415.319532	150.512650	0.017983	8.369847	16
2416.375176	142.396820	0.017965	7.926367	17
2417.407406	149.761581	0.017988	8.325468	18
2418.460812	150.717651	0.018019	8.364355	19
2419.500821	148.814835	0.017995	8.269699	20
2420.543300	148.982346	0.017982	8.285268	21
2421.590286	152.107483	0.017974	8.462708	22
2422.629525	150.928284	0.017946	8.410107	23
2423.673628	151.235092	0.017976	8.413039	24
2424.720677	148.308868	0.018004	8.237619	25
2425.756163	151.018661	0.017927	8.424069	26
2426.785092	171.292282	0.017990	9.521771	27
2427.839471	155.023117	0.018002	8.611244	28
2428.896805	150.460526	0.017967	8.374459	29
2429.927873	151.311218	0.017984	8.413732	30
2430.977568	149.647598	0.017984	8.321361	31
2432.017464	148.575974	0.018013	8.248447	32
2433.062755	148.365768	0.017997	8.243997	33
2434.105283	146.521942	0.017969	8.154128	34
2435.145998	149.286652	0.018001	8.293120	35
2436.194205	139.198288	0.018001	7.732787	36
2437.231193	201.407516	0.017966	11.210259	37
2438.276325	139.138687	0.017983	7.737040	38
2439.314581	147.384354	0.017976	8.199166	39
2440.361706	141.500259	0.017979	7.870501	40
2441.400725	143.870483	0.017968	8.006939	41
2442.447047	138.033813	0.017996	7.670114	42
2443.486921	139.982697	0.018001	7.776232	43
2444.532446	343.695526	0.017975	19.120785	44
2445.571402	141.658676	0.017998	7.870959	45
2446.616492	130.282990	0.018007	7.235199	46
2447.657481	137.576187	0.017960	7.660102	47
2448.697127	132.166260	0.017969	7.355319	48
2449.743527	135.997940	0.017976	7.565690	49
2450.780714	129.326141	0.018001	7.184242	50
2451.831735	128.861084	0.017950	7.179031	51
2452.862138	126.702347	0.018000	7.038969	52
2453.915110	128.372574	0.017966	7.145391	53
2454.947115	124.020401	0.017969	6.901815	54
2455.999462	122.454147	0.017949	6.822445	55
2457.028177	151.085312	0.018011	8.388340	56
2458.078558	130.282303	0.017966	7.251617	57
2459.122476	117.040276	0.017969	6.513322	58
2460.161881	121.171371	0.017971	6.742480	59
2461.206836	112.170357	0.017942	6.251840	60
2462.245418	121.251785	0.017948	6.755559	61
2463.288452	112.532486	0.018003	6.250710	62
2464.333674	118.323547	0.017978	6.581720	63
2465.269197	196.752899	0.017996	10.932872	64
2466.419529	113.516701	0.017969	6.317505	65
2467.451348	106.897774	0.017993	5.941115	66
2468.503924	110.174637	0.017965	6.132614	67
2469.537092	107.319550	0.017966	5.973592	68
2470.586152	109.931068	0.017978	6.114860	69
2471.621924	103.912163	0.017996	5.774298	70
2472.667730	109.538918	0.017960	6.098916	71
2473.706641	101.823837	0.017940	5.675867	72
2474.749677	110.009026	0.017931	6.134978	73
2475.792798	97.370392	0.017995	5.411074	74
2476.831771	106.212997	0.017972	5.909752	75
2477.877087	96.049561	0.017983	5.341079	76
2478.915558	102.856979	0.017962	5.726237	77
2479.961476	94.129807	0.018004	5.228284	78
2480.998674	103.149864	0.017930	5.752982	79
2482.045023	90.692039	0.017958	5.050354	80
2483.083288	100.780037	0.017966	5.609365	81
2484.127405	91.472206	0.017969	5.090440	82
2485.165807	99.863808	0.017967	5.558286	83
2486.209779	88.904472	0.017996	4.940179	84
2487.250533	97.409767	0.017975	5.419080	85
2488.291582	88.510010	0.017970	4.925495	86
2489.336856	93.982178	0.017958	5.233390	87
2490.374483	82.852646	0.017956	4.614187	88
2491.420939	93.386086	0.018000	5.188250	89
2492.454567	85.325500	0.017928	4.759244	90
2493.505750	90.404366	0.017974	5.029813	91
2494.537060	84.697556	0.017965	4.714629	92
2495.588552	89.529121	0.017980	4.979473	93
2496.621290	83.107025	0.017967	4.625623	94
2497.670256	89.519165	0.017955	4.985694	95
2498.707605	80.066673	0.017957	4.458893	96
2499.751762	85.542305	0.017989	4.755151	97
2500.794195	78.085655	0.017959	4.348017	98
2501.833696	82.720245	0.017967	4.604043	99
2502.877271	76.938797	0.017958	4.284455	100
2503.916332	85.311272	0.017956	4.751163	101
2504.959056	76.333237	0.017994	4.242067	102
2506.000687	83.938034	0.017967	4.671913	103
2507.040679	75.497215	0.018008	4.192522	104
2508.085749	81.135246	0.017988	4.510502	105
2509.120235	78.313362	0.017963	4.359817	106
2510.171664	78.232857	0.017987	4.349386	107
2511.204405	71.493065	0.017990	3.974001	108
2512.255084	78.398331	0.017963	4.364368	109
2513.286174	75.289093	0.017988	4.185514	110
2514.336739	81.782715	0.017964	4.552540	111
2515.369736	70.897423	0.017961	3.947226	112
2516.419902	78.691811	0.017965	4.380231	113
2517.452956	70.371124	0.017961	3.918007	114
2518.502456	77.592613	0.017961	4.319984	115
2519.535704	69.513939	0.017990	3.864108	116
2520.586182	75.354034	0.017966	4.194250	117
2521.612386	82.029869	0.017967	4.565506	118
2522.668725	75.610069	0.017931	4.216610	119
2523.700814	67.867859	0.017927	3.785768	120
2524.752358	73.148605	0.017991	4.065734	121
2525.785570	54.219772	0.018034	3.006604	122
2526.837430	69.752190	0.017951	3.885639	123
2527.867274	67.634354	0.018000	3.757561	124
2528.917162	74.978943	0.017950	4.177107	125
2529.950314	65.899300	0.017939	3.673509	126
2530.999379	73.630081	0.017931	4.106203	127
2532.035182	63.812862	0.017988	3.547427	128
2533.079839	72.876915	0.017967	4.056092	129
2534.120567	63.727325	0.017930	3.554235	130
2535.161726	70.010567	0.017980	3.893844	131
2536.205520	61.568005	0.018016	3.417491	132
2537.242423	73.891846	0.017959	4.114418	133
2538.288862	60.297836	0.017985	3.352599	134
2539.327114	70.215492	0.017988	3.903496	135
2540.371061	59.430683	0.017987	3.304175	136
