time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
70811.824508	7.648381	0.002278	3.357234	161
70812.865066	7.623908	0.002271	3.357279	162
70813.905993	7.661144	0.002282	3.357651	163
70814.952557	7.650496	0.002279	3.357431	164
70815.984323	7.639602	0.002275	3.357481	165
70817.025500	7.610036	0.002267	3.357158	166
70818.068436	7.623420	0.002271	3.357077	167
70819.106413	7.648161	0.002278	3.357124	168
70820.146456	7.688194	0.002290	3.357157	169
70821.196451	7.643867	0.002277	3.357329	170
70822.226981	7.613740	0.002268	3.357309	171
70823.277027	7.665562	0.002283	3.357201	172
70824.309026	7.631282	0.002273	3.357316	173
70825.357050	7.738667	0.002305	3.357396	174
70826.382977	7.603696	0.002265	3.357038	175
70827.438102	7.717674	0.002299	3.357311	176
70828.470141	7.715988	0.002298	3.357885	177
70829.518132	7.599067	0.002263	3.357754	178
70830.545071	7.647454	0.002278	3.357650	179
70831.601618	7.642204	0.002276	3.357173	180
70832.623563	7.569243	0.002255	3.356946	181
70833.680062	7.677992	0.002287	3.357302	182
70834.706038	7.687259	0.002290	3.356944	183
70835.767958	7.612301	0.002267	3.357842	184
70836.794166	7.590699	0.002261	3.357725	185
70837.850732	7.671919	0.002285	3.357483	186
70838.873314	7.650363	0.002278	3.358208	187
70839.929884	7.638325	0.002275	3.358045	188
70840.946408	7.685355	0.002289	3.357659	189
70842.012464	7.587214	0.002260	3.357512	190
70843.035005	7.666931	0.002284	3.357200	191
70844.090931	7.610984	0.002267	3.357366	192
70845.114919	7.615481	0.002268	3.357801	193
70846.173606	7.628226	0.002272	3.357739	194
70847.199621	7.582045	0.002258	3.357925	195
70848.255679	7.604197	0.002265	3.357417	196
70849.279732	7.673354	0.002286	3.357030	197
70850.333778	7.636387	0.002275	3.357337	198
70851.357768	7.647694	0.002278	3.357455	199
70852.417771	7.645741	0.002277	3.357224	200
70853.441829	7.572759	0.002256	3.357383	201
70854.495896	7.694800	0.002292	3.357574	202
70855.519946	7.660773	0.002282	3.357593	203
70856.575631	7.634579	0.002274	3.357981	204
70857.601983	7.598500	0.002263	3.357464	205
70858.658559	7.611641	0.002267	3.357210	206
70859.680452	7.623682	0.002271	3.357415	207
70860.738609	7.623645	0.002271	3.357648	208
70861.771230	7.650208	0.002278	3.357696	209
70862.819282	7.691627	0.002291	3.357539	210
70863.851275	7.664176	0.002283	3.357493	211
70864.901297	7.629022	0.002272	3.357723	212
70865.932201	7.652507	0.002279	3.357399	213
70866.980188	7.647937	0.002278	3.357535	214
70868.012185	7.633607	0.002273	3.357868	215
70869.062206	7.651370	0.002279	3.357396	216
70870.094216	7.597950	0.002263	3.357694	217
70871.142186	7.624712	0.002271	3.357673	218
70872.175159	7.632978	0.002273	3.357787	219
70873.223202	7.634802	0.002274	3.357817	220
70874.256121	7.631661	0.002273	3.357352	221
70875.304099	7.647551	0.002278	3.357614	222
70876.334584	7.605901	0.002265	3.357762	223
70877.385139	7.605867	0.002265	3.357970	224
70878.416074	7.642202	0.002276	3.358062	225
70879.464547	7.645013	0.002277	3.358107	226
70880.496702	7.690050	0.002290	3.357812	227
70881.545233	7.618934	0.002269	3.357434	228
70882.581222	7.597090	0.002263	3.357682	229
70883.631203	7.575848	0.002256	3.358225	230
70884.661218	7.580093	0.002257	3.357983	231
70885.707268	7.672111	0.002285	3.357645	232
70886.741318	7.623131	0.002271	3.357212	233
70887.795881	7.665528	0.002283	3.357316	234
70888.819933	7.669562	0.002285	3.357024	235
70889.870506	7.634920	0.002274	3.357150	236
70890.900549	7.638990	0.002275	3.357461	237
70891.957537	7.691535	0.002291	3.357720	238
70892.981554	7.660562	0.002282	3.357447	239
70894.039599	7.586401	0.002260	3.357495	240
70895.063677	7.600214	0.002264	3.357642	241
70896.122201	7.593837	0.002262	3.357336	242
70897.146782	7.581873	0.002258	3.357282	243
70898.202758	7.598625	0.002263	3.357532	244
70899.223169	7.619187	0.002269	3.358109	245
70900.283344	7.653697	0.002279	3.358130	246
70901.305360	7.599314	0.002263	3.357824	247
70902.361394	7.645439	0.002277	3.357484	248
70903.384677	7.565391	0.002253	3.357639	249
70904.444911	7.628540	0.002272	3.358166	250
