time (s)	coil I (A)	last det (V)	int current (uC)
70811.824508	0.208029	268.164062	-180.957031
70811.826512	0.207107	2.278180	1.602545
70812.865066	0.206483	335.156250	93.652344
70812.867067	0.206442	2.270859	1.602338
70813.905993	0.208188	268.847656	-180.078125
70813.907996	0.207427	2.281698	1.602595
70814.952557	0.204416	340.625000	86.425781
70814.954558	0.207152	2.278676	1.602473
70815.984562	0.200329	268.652344	-180.761719
70815.986562	0.207635	268.652344	-180.761719
70815.988564	0.206854	2.275397	1.602560
70817.025500	0.206581	335.937500	92.968750
70817.027503	0.206074	2.266809	1.602422
70818.068436	0.207089	246.679687	-200.976562
70818.070439	0.206441	2.270850	1.602321
70819.106413	0.207900	340.429687	87.500000
70819.108416	0.207108	2.278188	1.602329
70820.146456	0.207388	248.730469	-198.730469
70820.148455	0.208190	2.290090	1.602387
70821.196451	0.207028	340.136719	88.671875
70821.198455	0.206979	2.276770	1.602378
70822.226981	0.202056	247.167969	-199.707031
70822.228983	0.206165	2.267811	1.602564
70823.277027	0.208439	344.335937	83.496094
70823.279028	0.207575	2.283320	1.602306
70824.309026	0.207558	244.531250	-201.464844
70824.311027	0.206639	2.273031	1.602471
70825.357050	0.210531	340.429687	88.671875
70825.359049	0.209542	2.304961	1.602546
70826.382037	0.207428	272.949219	-174.707031
70826.384039	0.206622	272.949219	-174.707031
70826.386039	0.205909	2.265001	1.602325
70827.438102	0.209901	341.406250	86.621094
70827.440103	0.208979	2.298767	1.602201
70828.470141	0.209776	241.406250	-203.417969
70828.472140	0.208897	2.297872	1.602799
70829.518132	0.206134	339.257812	89.648437
70829.522131	0.205740	2.263140	1.602573
70830.545071	0.207729	247.265625	-195.312500
70830.547072	0.207056	2.277621	1.602645
70831.601618	0.207603	342.871094	84.472656
70831.603620	0.206944	2.276381	1.602479
70832.623563	0.206870	246.679687	-195.898437
70832.627564	0.204982	2.254801	1.602214
70833.680062	0.208824	341.308594	86.914062
70833.682064	0.207905	2.286953	1.602419
70834.706038	0.208880	254.589844	-186.816406
70834.708038	0.208178	2.289958	1.602381
70835.768112	0.194329	341.894531	86.914062
70835.770119	0.206993	341.894531	86.914062
70835.772125	0.206093	2.267022	1.602555
70836.794166	0.206474	253.320312	-186.035156
70836.796167	0.205515	2.260668	1.602971
70837.850732	0.208591	340.625000	89.843750
70837.852735	0.207729	2.285021	1.602212
70838.873314	0.205813	256.152344	-183.105469
70838.875317	0.207101	2.278109	1.602845
70839.929884	0.202338	341.015625	89.062500
70839.931888	0.206785	2.274635	1.602824
70840.946408	0.208981	259.960937	-178.613281
70840.948409	0.208082	2.288903	1.602621
70842.012464	0.206343	341.406250	88.281250
70842.014464	0.205434	2.259773	1.602557
70843.035005	0.207562	247.949219	-188.867187
70843.037008	0.207612	2.283727	1.602449
70844.091014	0.185861	343.164062	86.914062
70844.093015	0.206921	343.164062	86.914062
70844.095016	0.206086	2.266951	1.602308
70845.115010	0.185722	256.054687	-182.031250
70845.117011	0.207117	256.054687	-182.031250
70845.119011	0.206182	2.267997	1.602822
70846.173606	0.207408	345.117187	84.765625
70846.175608	0.206530	2.271834	1.602518
70847.199621	0.205992	251.074219	-186.914062
70847.201622	0.205269	2.257956	1.602789
70848.255679	0.206638	346.386719	83.789062
70848.257680	0.205900	2.264895	1.602661
70849.279732	0.208466	247.851562	-189.550781
70849.281736	0.207796	2.285757	1.602274
70850.333778	0.203389	348.144531	82.226562
70850.335780	0.206776	2.274537	1.602405
70851.357768	0.203343	249.707031	-187.597656
70851.359771	0.207075	2.277825	1.602483
70852.417771	0.207685	349.609375	81.054687
70852.419773	0.207036	2.277400	1.602456
70853.441829	0.205851	246.582031	-191.113281
70853.443831	0.205050	2.255554	1.602277
70854.495896	0.209150	350.585937	81.738281
70854.497899	0.208343	2.291774	1.602701
70855.519946	0.208379	250.195312	-187.792969
70855.521948	0.207421	2.281627	1.602394
70856.575995	0.202278	351.660156	81.542969
70856.577997	0.207490	351.660156	81.542969
70856.579998	0.206687	2.273562	1.602880
70857.601983	0.206626	256.152344	-182.226562
70857.603991	0.205742	2.263167	1.602551
70858.658559	0.207015	351.855469	80.859375
70858.660562	0.206114	2.267252	1.602399
70859.680634	0.197645	256.250000	-182.324219
70859.682637	0.207227	256.250000	-182.324219
70859.684635	0.206427	2.270700	1.602425
70860.738609	0.207412	352.539062	82.324219
70860.740610	0.206412	2.270531	1.602656
70861.771230	0.207957	240.234375	-197.460937
70861.773234	0.207128	2.278410	1.602525
70862.819282	0.209233	351.953125	83.300781
70862.821284	0.208259	2.290853	1.602694
70863.851275	2.502919	241.992187	-194.628906
70863.853275	0.207519	2.282708	1.602360
70864.901297	0.207414	352.539062	82.226562
70864.903299	0.206553	2.272082	1.602655
70865.932201	2.448680	247.656250	-188.378906
70865.934204	0.207209	2.279296	1.602629
70866.980188	0.206866	352.246094	84.667969
70866.982190	0.207077	2.277843	1.602274
70868.012185	0.204348	244.335937	-190.625000
70868.014188	0.206668	2.273350	1.602913
70869.062206	0.207991	356.347656	79.199219
70869.064207	0.207178	2.278960	1.602445
70870.094216	0.206653	241.113281	-193.554687
70870.096217	0.205713	2.262848	1.602490
70871.142186	0.207486	353.222656	83.984375
70871.144187	0.206439	2.270833	1.602719
70872.175159	0.207496	250.097656	-183.789062
70872.177161	0.206656	2.273216	1.602487
70873.223202	0.207712	353.906250	83.593750
70873.225203	0.206704	2.273740	1.603027
70874.256121	0.207512	243.554687	-189.550781
70874.258124	0.206647	2.273119	1.602349
70875.304099	0.208043	355.664062	82.128906
70875.306102	0.207061	2.277674	1.602563
70876.334667	0.182179	240.917969	-191.992187
70876.336669	0.206911	240.917969	-191.992187
70876.338668	0.205925	2.265170	1.602663
70877.385139	0.206867	355.566406	82.324219
70877.387141	0.205911	2.265019	1.602822
70878.416074	0.205452	241.699219	-191.894531
70878.418075	0.206889	2.275778	1.602672
70879.464547	0.204095	359.082031	77.734375
70879.466550	0.206962	2.276584	1.602839
70880.496702	0.204525	254.492187	-178.613281
70880.498704	0.208200	2.290197	1.602765
70881.545233	0.201683	359.375000	77.539062
70881.547234	0.206298	2.269273	1.602479
70882.581222	0.206352	234.277344	-198.632812
70882.583224	0.205691	2.262599	1.602424
70883.631203	0.205668	357.226562	80.078125
70883.633206	0.205083	2.255908	1.602851
70884.661218	0.206032	239.746094	-192.285156
70884.663220	0.205212	2.257335	1.602889
70885.707268	0.208366	358.300781	79.101562
70885.709270	0.207724	2.284968	1.602574
70886.741318	0.207189	232.812500	-198.730469
70886.743320	0.206425	2.270673	1.602240
70887.795881	0.205537	361.523437	75.195312
70887.797883	0.207566	2.283231	1.602546
70888.819933	0.206421	247.656250	-182.128906
70888.821933	0.207694	2.284631	1.602302
70889.870506	0.207540	360.351562	77.636719
70889.872506	0.206748	2.274227	1.602312
70890.900549	0.203296	245.605469	-182.714844
70890.902551	0.206839	2.275228	1.602444
70891.957537	0.207508	359.082031	78.515625
70891.959538	0.208246	2.290702	1.602566
70892.981554	0.206845	236.816406	-190.429687
70892.983557	0.207424	2.281662	1.602562
70894.039599	0.206385	359.179687	77.929687
70894.041601	0.205413	2.259542	1.602358
70895.063677	0.206667	244.335937	-181.445312
70895.065678	0.205778	2.263557	1.602716
70896.122201	0.206481	357.421875	80.859375
70896.124202	0.205624	2.261864	1.602499
70897.146782	0.205945	226.757812	-198.535156
70897.148783	0.205303	2.258337	1.602464
70898.202758	0.206460	358.007812	80.761719
70898.204759	0.205742	2.263158	1.602366
70899.223286	0.191578	237.792969	-185.449219
70899.225288	0.207119	237.792969	-185.449219
70899.227288	0.206263	2.268892	1.602798
70900.283344	0.207888	360.351562	77.050781
70900.285346	0.207196	2.279154	1.602882
70901.305360	0.206842	242.773437	-179.296875
70901.307361	0.205742	2.263167	1.602794
70902.361394	0.206526	359.472656	79.296875
70902.363396	0.207012	2.277134	1.602466
70903.382952	3.269868	245.117187	-176.660156
70903.388390	0.205584	245.117187	-176.660156
70903.390394	0.204835	2.253188	1.602549
70904.444911	0.207197	359.472656	79.296875
70904.446913	0.206513	2.271639	1.602781
70905.466956	0.207440	235.742187	-185.839844
70905.468958	0.206412	2.270531	1.602888
70906.523068	0.207033	361.328125	77.734375
70906.525071	0.206698	2.273677	1.602272
70907.549545	0.206346	249.316406	-171.972656
70907.551547	0.205523	2.260756	1.602235
70908.604520	0.210063	361.523437	78.710937
70908.606522	0.209110	2.300211	1.602545
70909.628600	0.206849	241.015625	-180.273437
70909.632597	0.205029	2.255315	1.602545
70910.686615	0.206767	363.378906	76.269531
70910.688617	0.206082	2.266898	1.602597
70911.708673	0.207137	242.578125	-179.003906
70911.710675	0.206482	2.271302	1.602818
70912.766717	0.206779	363.867187	76.953125
70912.768720	0.205816	2.263973	1.602759
70913.790781	0.206568	237.597656	-183.984375
70913.792781	0.205713	2.262848	1.602498
70914.846837	0.208350	365.234375	75.488281
70914.848839	0.207438	2.281822	1.602541
70915.870913	0.207009	244.628906	-177.929687
70915.872916	0.205983	2.265808	1.602806
70916.926932	0.208715	366.992187	74.609375
70916.928932	0.208289	2.291180	1.602550
70917.950957	0.208264	241.210937	-180.859375
70917.952958	0.207767	2.285438	1.602540
70919.006989	0.193588	368.164062	73.242187
70919.008992	0.207114	368.164062	73.242187
70919.010990	0.206269	2.268954	1.602219
70920.039425	0.202342	225.878906	-197.265625
70920.041426	0.207299	225.878906	-197.265625
70920.043428	0.206525	2.271772	1.602287
70921.089870	0.206696	369.531250	71.972656
70921.091871	0.205749	2.263237	1.602463
70922.121868	0.206552	242.871094	-179.101562
70922.123871	0.205626	2.261891	1.602586
70923.168804	0.203172	369.921875	72.656250
70923.170807	0.207533	2.282859	1.602770
70924.200793	3.139687	249.511719	-171.972656
70924.202793	0.206661	249.511719	-171.972656
70924.204794	0.205772	2.263494	1.602919
70925.254889	0.205961	370.605469	71.386719
70925.258889	0.204816	2.252975	1.602594
70926.284929	0.207557	227.148437	-194.433594
70926.286932	0.206965	2.276611	1.602278
70927.330985	0.208047	370.117187	73.925781
70927.332988	0.207138	2.278516	1.602665
70928.363023	0.208250	231.347656	-188.964844
70928.365024	0.207718	2.284897	1.602925
70929.413064	0.207117	369.335937	75.585937
70929.415065	0.206233	2.268564	1.602372
70930.443654	0.208033	234.570312	-185.351562
70930.445654	0.208044	2.288486	1.602856
70931.493675	0.208731	368.945312	76.464844
70931.495676	0.207926	2.287184	1.602325
70932.526219	0.208326	231.152344	-188.281250
70932.528221	0.207614	2.283754	1.602304
70933.574234	0.207369	369.921875	75.781250
70933.576235	0.206461	2.271072	1.602608
70934.604823	0.202244	235.742187	-182.421875
70934.606825	0.206752	2.274271	1.602798
70935.655291	0.206807	370.214844	75.390625
70935.659291	0.205379	2.259170	1.602353
70936.686236	0.207686	234.960937	-183.886719
70936.688237	0.206773	2.274502	1.602289
70937.736720	0.206788	373.046875	71.972656
70937.738722	0.206058	2.266641	1.602192
70938.767199	0.207704	234.179687	-183.691406
70938.769202	0.206681	2.273491	1.602364
70939.815198	0.207616	372.265625	74.511719
70939.817201	0.208372	2.292093	1.602283
70940.857208	0.206555	237.304687	-179.882812
70940.859213	0.205638	2.262023	1.602300
70941.898170	0.207412	372.949219	74.316406
70941.900171	0.206617	2.272782	1.602284
70942.928719	0.208193	234.082031	-182.714844
70942.930722	0.207226	2.279482	1.602309
70943.976730	0.205798	372.656250	75.390625
70943.978731	0.206359	2.269946	1.602348
70945.010724	0.204398	236.132812	-179.882812
70945.012726	0.206722	2.273943	1.602302
70946.066775	0.206791	373.925781	73.242187
70946.068775	0.205763	2.263397	1.602628
70947.092731	0.206422	243.554687	-171.093750
70947.094733	0.205742	2.263167	1.602715
70948.147295	0.207002	375.195312	71.289062
70948.151294	0.205166	2.256821	1.602877
70949.171389	0.208989	234.667969	-179.882812
70949.173391	0.208092	2.289009	1.602525
70950.227410	2.286843	375.097656	70.800781
70950.229412	0.208932	2.298253	1.602845
70951.251515	0.209347	237.207031	-175.390625
70951.253515	0.208657	2.295231	1.602391
70952.307573	0.197812	375.488281	70.605469
70952.309576	0.207250	375.488281	70.605469
70952.311576	0.206400	2.270398	1.602792
70953.333596	0.206594	237.792969	-173.339844
70953.335598	0.205672	2.262396	1.602915
70954.388134	0.187538	375.000000	70.898437
70954.390136	0.207292	375.000000	70.898437
70954.392136	0.207259	2.279854	1.602296
70955.414139	0.207554	241.894531	-167.968750
70955.416142	0.206650	2.273155	1.602632
70956.470701	0.207442	374.023437	72.167969
70956.472704	0.206447	2.270912	1.602345
70957.494749	0.206957	233.593750	-175.390625
70957.496749	0.206065	2.266712	1.602377
70958.550832	2.699559	374.609375	71.972656
70958.552835	0.207062	2.277683	1.602230
70959.574916	2.736649	228.417969	-180.175781
70959.576919	0.207658	2.284233	1.602326
70960.630910	0.204784	374.023437	72.460937
70960.632912	0.207415	2.281565	1.602551
70961.656931	0.206164	236.718750	-169.238281
70961.658934	0.205315	2.258461	1.602917
70962.713540	0.206743	374.902344	70.703125
70962.715540	0.205881	2.264691	1.602325
70963.737490	0.207224	232.910156	-173.339844
70963.739491	0.206390	232.910156	-173.339844
70963.741490	0.205663	2.262298	1.602353
70964.793527	0.206869	372.949219	75.292969
70964.795530	0.205901	2.264913	1.602529
70965.819524	0.206190	237.109375	-168.066406
70965.821525	0.205515	2.260668	1.602476
70966.874085	0.208777	375.097656	72.558594
70966.876089	0.207836	2.286191	1.602425
70967.898165	0.207530	241.601562	-162.792969
70967.900167	0.206422	2.270638	1.602877
70968.955129	0.207172	375.488281	71.972656
70968.957132	0.206145	2.267598	1.602699
70969.989177	0.206619	211.230469	-197.070312
70969.991178	0.205909	2.265001	1.602483
70971.039140	0.205547	376.074219	72.558594
70971.041142	0.204954	2.254491	1.602498
70972.069750	0.207197	214.843750	-193.261719
70972.071753	0.206575	2.272330	1.602676
70973.115779	0.207285	379.003906	69.238281
70973.117782	0.207378	2.281157	1.602320
70974.149794	0.206445	232.519531	-172.460937
70974.151797	0.205618	2.261802	1.602350
70975.195816	0.187862	379.394531	69.042969
70975.197820	0.206965	379.394531	69.042969
70975.199820	0.206078	2.266854	1.602240
70976.229873	0.207783	235.058594	-170.605469
70976.231874	0.206931	2.276239	1.602569
70977.278813	0.207556	380.566406	68.457031
70977.280817	0.206735	2.274085	1.602196
70978.312823	0.206244	213.183594	-195.800781
70978.314822	0.205556	2.261120	1.602680
70979.360835	0.206090	381.152344	69.238281
70979.362837	0.205323	2.258558	1.602303
70980.390878	0.208458	234.960937	-170.800781
70980.392880	0.207499	2.282486	1.602632
70981.441830	0.206472	383.007812	66.601562
70981.443832	0.205777	2.263548	1.602574
70982.471827	0.207160	238.281250	-166.992187
70982.473829	0.206186	2.268041	1.602584
70983.521868	0.207454	383.691406	67.871094
70983.523875	0.206677	2.273447	1.602663
70984.553876	0.208181	221.093750	-186.328125
70984.555879	0.207570	2.283266	1.602588
70985.603877	0.206538	384.570312	66.015625
70985.605881	0.205893	2.264824	1.602375
70986.631921	0.191825	233.007812	-172.167969
70986.633926	0.206781	233.007812	-172.167969
70986.635925	0.205824	2.264062	1.602578
70987.681935	0.206925	384.863281	67.187500
70987.683940	0.205925	2.265178	1.602641
70988.715978	0.207694	221.191406	-184.863281
70988.717980	0.207087	2.277958	1.602471
70989.764018	0.205481	383.789062	70.019531
70989.766019	0.204686	2.251548	1.602618
70990.802558	0.207805	223.437500	-181.445312
70990.804559	0.206945	2.276398	1.602586
70991.844570	0.205794	384.375000	69.238281
70991.846571	0.204979	2.254765	1.602566
70992.875137	0.209313	222.656250	-181.835937
70992.877139	0.208520	2.293724	1.602587
70993.923141	0.203868	384.570312	70.214844
70993.925140	0.207323	2.280555	1.602931
70994.966098	0.200787	229.199219	-173.828125
70994.968099	0.205374	2.259117	1.602317
70996.004680	0.207696	385.937500	68.164062
70996.006679	0.206607	2.272676	1.602524
70997.044703	0.207334	220.507812	-183.203125
70997.046704	0.206823	2.275051	1.602325
70998.084734	0.205166	385.937500	68.066406
70998.086736	0.207653	2.284188	1.602217
70999.126727	0.207983	227.539062	-174.609375
70999.128729	0.207157	2.278729	1.602254
71000.175240	0.206638	387.500000	65.136719
71000.179240	0.204995	2.254942	1.602629
71001.209282	0.205941	225.292969	-176.660156
