time (s)	det(V)
430331.240438	-0.302694	
430331.244435	-0.312447	
430331.246437	-0.319961	
430331.248439	-0.321151	
430331.252438	-0.328683	
430331.254439	-0.340994	
430331.256438	-0.351067	
430331.258441	-0.356252	
430331.260439	-0.360309	
430331.262439	-0.366478	
430331.264439	-0.373621	
430331.266440	-0.373642	
430331.268439	-0.384391	
430331.272438	-0.390751	
430331.276441	-0.407508	
430331.278439	-0.414770	
430331.280439	-0.422439	
430331.282441	-0.422725	
430331.284440	-0.429469	
430331.286440	-0.436812	
430331.288440	-0.442103	
430331.290441	-0.451811	
430331.294444	-0.455911	
430331.296443	-0.467912	
430331.298443	-0.467796	
430331.300443	-0.474135	
430331.302444	-0.482189	
430331.304443	-0.486469	
430331.306444	-0.496010	
430331.308442	-0.501861	
430331.310445	-0.507840	
430331.314442	-0.513807	
430331.316444	-0.517506	
430331.318444	-0.525839	
430331.320443	-0.529803	
430331.322444	-0.534574	
430331.324443	-0.545255	
430331.326444	-0.546519	
430331.330443	-0.551351	
430331.334441	-0.556441	
430331.336443	-0.567076	
430331.338444	-0.567700	
430331.340443	-0.576361	
430331.342444	-0.578985	
430331.344444	-0.579735	
430331.346443	-0.583937	
430331.350441	-0.584674	
430331.354441	-0.590944	
430331.356443	-0.595820	
430331.358444	-0.597492	
430331.360443	-0.596740	
430331.362443	-0.598813	
430331.364444	-0.599702	
430331.366443	-0.593203	
430331.368447	-0.599672	
430331.372451	-0.598336	
430331.374452	-0.603076	
430331.376452	-0.599291	
430331.378455	-0.596449	
430331.380452	-0.595470	
430331.382452	-0.588773	
430331.384453	-0.589067	
430331.386452	-0.588268	
430331.388451	-0.585038	
430331.392453	-0.589102	
430331.396454	-0.581364	
430331.398454	-0.571609	
430331.400452	-0.568709	
430331.402454	-0.567603	
430331.404455	-0.562999	
430331.406453	-0.563012	
430331.408453	-0.562172	
430331.412453	-0.555408	
430331.414454	-0.549419	
430331.416452	-0.539628	
430331.418457	-0.537670	
430331.420456	-0.531867	
430331.422455	-0.528052	
430331.424455	-0.530702	
430331.426455	-0.522617	
430331.428457	-0.517307	
430331.432456	-0.517085	
430331.436454	-0.502151	
430331.438456	-0.489245	
430331.440455	-0.488014	
430331.442456	-0.482364	
430331.444455	-0.473572	
430331.446456	-0.469522	
430331.448454	-0.461091	
430331.452455	-0.454847	
430331.456455	-0.443377	
430331.458456	-0.433102	
430331.460455	-0.423763	
430331.462456	-0.418038	
430331.464455	-0.409547	
430331.466461	-0.395759	
430331.468460	-0.392895	
430331.472461	-0.383460	
430331.476461	-0.372570	
430331.478460	-0.345157	
430331.480463	-0.337752	
430331.482461	-0.320723	
430331.484461	-0.312403	
430331.486463	-0.301847	
430331.488462	-0.290912	
430331.492462	-0.285868	
430331.496461	-0.259859	
430331.498461	-0.233028	
430331.500462	-0.221726	
430331.502462	-0.212189	
430331.504461	-0.199612	
430331.506462	-0.192585	
430331.508461	-0.183826	
430331.512468	-0.170691	
430331.516467	-0.150198	
430331.518468	-0.123715	
430331.520466	-0.113294	
430331.522468	-0.102536	
430331.524467	-0.099563	
430331.526468	-0.085161	
430331.528467	-0.075904	
430331.532467	-0.069451	
430331.534468	-0.045513	
430331.536468	-0.037941	
430331.538470	-0.025528	
430331.540475	-0.022340	
430331.542473	-0.012168	
430331.544474	-0.001675	
430331.546473	0.004912	
430331.548474	0.015980	
430331.552473	0.022861	
430331.556475	0.037457	
430331.558476	0.050175	
430331.560476	0.059058	
430331.562474	0.063562	
430331.564476	0.071740	
430331.566476	0.085968	
430331.568477	0.087756	
430331.572477	0.095002	
430331.576476	0.105178	
430331.578477	0.128236	
430331.580477	0.134227	
430331.582477	0.149400	
430331.584478	0.158023	
430331.586478	0.165131	
430331.588478	0.176139	
430331.592478	0.180743	
430331.596476	0.204735	
430331.598479	0.230501	
430331.600476	0.243256	
430331.602477	0.251677	
430331.604478	0.263960	
430331.606477	0.272805	
430331.610475	0.282204	
430331.612477	0.306423	
430331.616478	0.317094	
430331.618477	0.345055	
430331.620477	0.356380	
430331.622478	0.368712	
430331.624478	0.372723	
430331.626477	0.386052	
430331.630476	0.394684	
430331.632478	0.419147	
430331.636478	0.426939	
430331.638477	0.447371	
430331.640478	0.452470	
430331.642477	0.460774	
430331.644478	0.472450	
430331.646478	0.478343	
430331.650475	0.490025	
430331.654475	0.501300	
430331.656478	0.513734	
430331.658477	0.519364	
430331.660477	0.525633	
430331.662476	0.530426	
430331.664478	0.533552	
430331.666478	0.543198	
430331.668477	0.541740	
430331.670476	0.544447	
430331.674476	0.547860	
430331.676478	0.548820	
430331.678478	0.552961	
430331.680477	0.552822	
430331.682478	0.560817	
430331.684478	0.558287	
430331.686478	0.559225	
430331.688477	0.562550	
430331.690478	0.556399	
430331.692481	0.557826	
430331.696478	0.561110	
430331.698478	0.567105	
430331.700478	0.569214	
430331.702478	0.568342	
430331.704477	0.572326	
430331.706478	0.570548	
430331.708478	0.570652	
430331.712475	0.573529	
430331.716475	0.574252	
430331.718478	0.581916	
430331.720478	0.584329	
430331.722477	0.586995	
430331.724476	0.581366	
430331.726476	0.587525	
430331.728477	0.588760	
430331.730477	0.586680	
430331.734477	0.593941	
430331.736478	0.592712	
430331.738477	0.593735	
430331.740482	0.592108	
430331.742480	0.591653	
430331.744481	0.593785	
430331.746481	0.591480	
430331.748481	0.594909	
430331.750482	0.593010	
430331.754480	0.587000	
430331.758480	0.581137	
430331.760481	0.578755	
430331.762481	0.572612	
430331.764481	0.568107	
430331.766484	0.570660	
430331.768483	0.562131	
430331.770481	0.555158	
430331.774483	0.549210	
430331.778483	0.533641	
430331.780483	0.520826	
430331.782484	0.518310	
430331.784483	0.509109	
430331.786484	0.499976	
430331.790481	0.493955	
430331.792484	0.470739	
430331.794483	0.464782	
430331.798482	0.454319	
430331.800484	0.443813	
430331.802484	0.433862	
430331.804483	0.427836	
430331.806484	0.418057	
430331.810483	0.407745	
430331.812484	0.393840	
430331.814484	0.386943	
430331.818482	0.385388	
430331.820484	0.372299	
430331.822485	0.367605	
430331.824485	0.353981	
430331.826484	0.351605	
430331.830481	0.345058	
430331.832484	0.336837	
430331.834482	0.330389	
430331.838482	0.324193	
430331.840484	0.313604	
430331.842484	0.309359	
430331.844484	0.306868	
430331.846483	0.302162	
430331.850481	0.301067	
430331.852483	0.289981	
430331.854483	0.288492	
430331.858484	0.281588	
430331.860483	0.277990	
430331.862486	0.272195	
430331.864485	0.268599	
430331.866487	0.270863	
430331.870487	0.263557	
430331.872487	0.255964	
430331.874488	0.245569	
430331.878487	0.245431	
430331.880487	0.238542	
430331.882487	0.239047	
430331.884488	0.232949	
430331.886488	0.227516	
430331.890485	0.224131	
430331.892487	0.210232	
430331.894488	0.207055	
430331.898487	0.200775	
430331.900486	0.197136	
430331.902487	0.190247	
430331.904487	0.185756	
430331.906488	0.178523	
430331.910485	0.172123	
430331.912488	0.161471	
430331.914488	0.156353	
430331.918488	0.156860	
430331.920488	0.145562	
430331.922487	0.141958	
430331.924489	0.131661	
430331.926486	0.129014	
430331.930486	0.126184	
430331.932488	0.119510	
430331.934487	0.113829	
430331.938487	0.108914	
430331.940487	0.100805	
430331.942487	0.097981	
430331.944488	0.096344	
430331.946487	0.092869	
430331.950487	0.091759	
430331.952487	0.083441	
430331.954488	0.083158	
430331.958488	0.078648	
430331.960487	0.076967	
430331.962488	0.073819	
430331.964487	0.071992	
430331.966488	0.075661	
430331.970491	0.071357	
430331.972493	0.067547	
430331.974495	0.060965	
430331.976493	0.061726	
430331.978494	0.063124	
430331.980493	0.062469	
430331.982494	0.065479	
430331.984493	0.063924	
430331.986494	0.061219	
430331.990493	0.062353	
430331.994492	0.054985	
430331.996494	0.054393	
430331.998494	0.057757	
430332.000495	0.056982	
430332.002493	0.053397	
430332.004494	0.054011	
430332.006492	0.050377	
430332.008494	0.046279	
430332.012495	0.045754	
430332.016494	0.042285	
430332.018495	0.042631	
430332.020495	0.041380	
430332.022495	0.038822	
430332.024495	0.031554	
430332.028493	0.033113	
430332.030495	0.026090	
430332.032496	0.028156	
430332.036496	0.024631	
430332.038495	0.022159	
430332.040500	0.015174	
430332.042498	0.011518	
430332.044498	0.012422	
430332.048496	0.007995	
430332.050497	0.005557	
430332.052496	0.000768	
430332.056497	-0.000133	
430332.058497	-0.006790	
430332.060497	-0.006452	
430332.062499	-0.010880	
430332.064498	-0.012391	
430332.068496	-0.009524	
430332.070498	-0.018713	
430332.072497	-0.019627	
430332.076498	-0.026682	
430332.078497	-0.025437	
430332.080498	-0.028349	
430332.082498	-0.024728	
430332.084497	-0.027403	
430332.088495	-0.030629	
430332.090498	-0.036453	
430332.092498	-0.038380	
430332.096497	-0.037133	
430332.098497	-0.034441	
430332.100497	-0.034798	
430332.102498	-0.037498	
430332.104497	-0.036859	
430332.108496	-0.039458	
430332.110498	-0.041554	
430332.112498	-0.043545	
430332.116498	-0.043892	
430332.118497	-0.041432	
430332.120497	-0.041701	
